event_type,timestamp_s,sample_index,channel,polarity,amplitude_uv,label,raw_label,onset_s,duration_s
ADM,94.6875,12120.0,Fp2,UP,405.1761652346686,,,,
ADM,94.6875,12120.0,T6,DN,-412.25831012372595,,,,
ADM,94.8984375,12147.0,O2,DN,-437.5617278059716,,,,
ADM,94.90625,12148.0,Cz,UP,417.6920922574298,,,,
ADM,94.9140625,12149.0,O1,DN,-432.6266689550805,,,,
ADM,94.9375,12152.0,T3,UP,428.9232470276198,,,,
ADM,95.03125,12164.0,P3,DN,-400.28278986766605,,,,
ADM,95.2890625,12197.0,O2,UP,421.3580506739363,,,,
ADM,95.2890625,12197.0,T6,UP,435.6045518730706,,,,
ADM,95.484375,12222.0,Fp2,DN,-423.56375199596414,,,,
ADM,95.515625,12226.0,Cz,DN,-406.98391060322086,,,,
ADM,95.5859375,12235.0,F8,UP,408.51770681317174,,,,
ADM,95.59375,12236.0,F7,DN,-412.7416402640617,,,,
ADM,95.6015625,12237.0,Pz,UP,423.45603526859213,,,,
ADM,95.640625,12242.0,T6,DN,-401.230411111491,,,,
ADM,95.7265625,12253.0,Cz,UP,413.93887212161377,,,,
ADM,95.7734375,12259.0,T5,UP,409.0879526237726,,,,
ADM,95.828125,12266.0,O1,UP,463.1544024026539,,,,
ADM,95.8515625,12269.0,Fz,UP,433.6768875072512,,,,
ADM,95.8515625,12269.0,O2,DN,-432.606255093795,,,,
ADM,95.859375,12270.0,F3,UP,429.29480358065024,,,,
ADM,95.9453125,12281.0,Fp2,UP,441.93951647042144,,,,
ADM,95.9453125,12281.0,P4,DN,-403.51098162997664,,,,
ADM,95.9453125,12281.0,Pz,DN,-409.5135661544567,,,,
ADM,95.984375,12286.0,Cz,DN,-402.44711695094975,,,,
ADM,96.03125,12292.0,T6,UP,413.28845817243223,,,,
ADM,96.0859375,12299.0,O1,DN,-413.2637003577801,,,,
ADM,96.234375,12318.0,Pz,UP,400.58452038555856,,,,
ADM,96.3359375,12331.0,O2,UP,437.7137316673262,,,,
ADM,96.359375,12334.0,F8,DN,-443.0960987649024,,,,
ADM,96.375,12336.0,F7,UP,410.3268119350903,,,,
ADM,96.3828125,12337.0,Fp2,DN,-432.91081470935075,,,,
ADM,96.5,12352.0,Cz,UP,412.0719046570093,,,,
ADM,96.5078125,12353.0,T5,DN,-402.5483486035939,,,,
ADM,96.5078125,12353.0,T6,DN,-437.67227783610974,,,,
ADM,96.59375,12364.0,P4,UP,401.93540145927443,,,,
ADM,96.640625,12370.0,Pz,DN,-401.64995972373987,,,,
ADM,96.6640625,12373.0,O1,UP,425.6678693308299,,,,
ADM,96.6796875,12375.0,F3,DN,-415.1570675916009,,,,
ADM,96.8125,12392.0,F8,UP,436.248079257955,,,,
ADM,96.828125,12394.0,Fp2,UP,405.53692244816244,,,,
ADM,96.828125,12394.0,O1,DN,-408.2272634219034,,,,
ADM,96.828125,12394.0,O2,DN,-423.6971359736246,,,,
ADM,96.953125,12410.0,T3,DN,-411.7211602984413,,,,
ADM,97.09375,12428.0,F7,DN,-446.8678425363467,,,,
ADM,97.09375,12428.0,O1,UP,442.84840961030557,,,,
ADM,97.1015625,12429.0,T5,UP,414.94694941559885,,,,
ADM,97.109375,12430.0,Fp2,DN,-406.50528301339904,,,,
ADM,97.171875,12438.0,Pz,UP,402.1981153075483,,,,
ADM,97.1953125,12441.0,O2,UP,421.955086743031,,,,
ADM,97.3125,12456.0,Cz,DN,-474.1267091067115,,,,
ADM,97.3203125,12457.0,T6,UP,406.83868120070065,,,,
ADM,97.625,12496.0,Fp2,UP,401.2094167433928,,,,
ADM,97.6328125,12497.0,O1,DN,-407.4187080952685,,,,
ADM,97.6640625,12501.0,Pz,DN,-402.62967588826496,,,,
ADM,97.7578125,12513.0,F7,UP,402.301990078333,,,,
ADM,97.828125,12522.0,O2,DN,-423.03667334506105,,,,
ADM,97.859375,12526.0,T5,DN,-405.35457905088606,,,,
ADM,97.921875,12534.0,O1,UP,416.08174890090334,,,,
ADM,97.9453125,12537.0,Fz,DN,-436.4181164258585,,,,
ADM,97.984375,12542.0,F8,DN,-424.44030001627556,,,,
ADM,98.1796875,12567.0,T5,UP,434.38706667622955,,,,
ADM,98.234375,12574.0,Cz,UP,431.25970871298216,,,,
ADM,98.296875,12582.0,F7,DN,-413.6706204088585,,,,
ADM,98.296875,12582.0,Pz,UP,406.4059838346957,,,,
ADM,98.3671875,12591.0,T5,DN,-469.7794545610248,,,,
ADM,98.3671875,12591.0,T6,DN,-439.58376780641566,,,,
ADM,98.40625,12596.0,O1,DN,-405.7553145115505,,,,
ADM,98.4453125,12601.0,O2,UP,424.87904000365836,,,,
ADM,98.5625,12616.0,Fz,UP,403.2118146276451,,,,
ADM,98.6796875,12631.0,Pz,DN,-422.29643642056817,,,,
ADM,98.703125,12634.0,P4,DN,-410.36849215680013,,,,
ADM,98.796875,12646.0,O2,DN,-413.9604995075128,,,,
ADM,98.8515625,12653.0,T5,UP,445.93854237833995,,,,
ADM,98.8671875,12655.0,O1,UP,400.8836282493268,,,,
ADM,98.8984375,12659.0,T3,UP,408.2693587516958,,,,
ADM,98.9296875,12663.0,F7,UP,400.1399069224131,,,,
ADM,99.046875,12678.0,O1,DN,-410.29064604003815,,,,
ADM,99.265625,12706.0,F3,UP,441.8154824756675,,,,
ADM,99.265625,12706.0,T5,DN,-417.932942198693,,,,
ADM,99.4140625,12725.0,Cz,DN,-402.3426323330696,,,,
ADM,99.4140625,12725.0,O1,UP,524.9694971389971,,,,
ADM,99.421875,12726.0,O2,UP,573.6226156613284,,,,
ADM,99.421875,12726.0,Pz,UP,581.7196282680069,,,,
ADM,99.421875,12726.0,T5,UP,415.62162530900224,,,,
ADM,99.4296875,12727.0,F3,DN,-441.0774274217591,,,,
ADM,99.4296875,12727.0,T3,DN,-419.8185828401365,,,,
ADM,99.4375,12728.0,P4,UP,438.3246798837245,,,,
ADM,99.4609375,12731.0,C3,DN,-462.338302161492,,,,
ADM,99.4609375,12731.0,F7,DN,-490.2443306297334,,,,
ADM,99.46875,12732.0,Fp1,DN,-792.0399908604862,,,,
ADM,99.46875,12732.0,Fp2,DN,-486.8385091431142,,,,
ADM,99.46875,12732.0,O1,UP,439.7620731594399,,,,
ADM,99.46875,12732.0,P3,UP,673.7023173820202,,,,
ADM,99.46875,12732.0,T6,UP,523.051941657376,,,,
ADM,99.484375,12734.0,F3,UP,518.7342916912937,,,,
ADM,99.484375,12734.0,T5,DN,-487.4341877605564,,,,
ADM,99.4921875,12735.0,F7,UP,585.165544419829,,,,
ADM,99.4921875,12735.0,Fp1,UP,527.7393366144805,,,,
ADM,99.4921875,12735.0,O1,DN,-677.7295162138748,,,,
ADM,99.4921875,12735.0,Pz,DN,-458.3614519267013,,,,
ADM,99.5,12736.0,F8,UP,515.0167483047758,,,,
ADM,99.5,12736.0,O2,DN,-458.95572486682636,,,,
ADM,99.5,12736.0,P3,DN,-432.3895433458632,,,,
ADM,99.5078125,12737.0,Fp2,UP,524.2752475903243,,,,
ADM,99.5078125,12737.0,P4,DN,-422.51252034127435,,,,
ADM,99.515625,12738.0,Fz,UP,637.3922583021308,,,,
ADM,99.515625,12738.0,T6,DN,-428.08351423513705,,,,
ADM,99.5234375,12739.0,F4,UP,419.47197037412855,,,,
ADM,99.53125,12740.0,F7,DN,-521.7128323255479,,,,
ADM,99.5390625,12741.0,F3,DN,-489.7460429231342,,,,
ADM,99.5390625,12741.0,Fp1,DN,-488.5298216203999,,,,
ADM,99.5390625,12741.0,O1,UP,494.98874175823084,,,,
ADM,99.5390625,12741.0,T4,UP,425.9049747709465,,,,
ADM,99.5390625,12741.0,T5,UP,461.0818160847103,,,,
ADM,99.5546875,12743.0,F7,DN,-494.1088094089346,,,,
ADM,99.5546875,12743.0,Fp2,DN,-554.5421356648765,,,,
ADM,99.5546875,12743.0,P3,UP,481.51416447574036,,,,
ADM,99.5546875,12743.0,Pz,UP,545.4983825230813,,,,
ADM,99.5625,12744.0,C4,UP,447.28953089190435,,,,
ADM,99.5625,12744.0,Fz,DN,-455.45836937843615,,,,
ADM,99.5625,12744.0,O1,UP,536.1865500639633,,,,
ADM,99.5625,12744.0,O2,UP,448.84227706336526,,,,
ADM,99.5625,12744.0,T5,UP,447.8824221810319,,,,
ADM,99.5703125,12745.0,F3,DN,-509.3954695007396,,,,
ADM,99.5703125,12745.0,F4,DN,-430.20687362881165,,,,
ADM,99.5703125,12745.0,Fp1,DN,-522.9442787447733,,,,
ADM,99.5703125,12745.0,T6,UP,506.77267906021166,,,,
ADM,99.578125,12746.0,P4,UP,443.0066974830116,,,,
ADM,99.5859375,12747.0,C3,DN,-405.93404575068996,,,,
ADM,99.5859375,12747.0,Fp2,DN,-401.62956256964225,,,,
ADM,99.6640625,12757.0,Fp2,UP,449.61948096074883,,,,
ADM,99.6640625,12757.0,O1,DN,-496.178222209917,,,,
ADM,99.6640625,12757.0,T5,DN,-437.03513530473367,,,,
ADM,99.671875,12758.0,F3,UP,514.5015177514664,,,,
ADM,99.671875,12758.0,Fp1,UP,420.35844436531016,,,,
ADM,99.6875,12760.0,C3,UP,416.57335637750566,,,,
ADM,99.6875,12760.0,F7,UP,558.18979257936,,,,
ADM,99.6953125,12761.0,F3,UP,425.9729920559239,,,,
ADM,99.6953125,12761.0,F4,UP,426.14249090332095,,,,
ADM,99.6953125,12761.0,F8,DN,-400.80555993096607,,,,
ADM,99.6953125,12761.0,O1,DN,-583.4321586119622,,,,
ADM,99.6953125,12761.0,P3,DN,-654.0313892893091,,,,
ADM,99.6953125,12761.0,Pz,DN,-434.9200505344683,,,,
ADM,99.6953125,12761.0,T5,DN,-629.0603058586923,,,,
ADM,99.703125,12762.0,Fp1,UP,657.2210680451087,,,,
ADM,99.7109375,12763.0,F7,UP,1348.1442300263711,,,,
ADM,99.7109375,12763.0,Fp2,UP,751.3381903953483,,,,
ADM,99.7109375,12763.0,Fz,UP,921.3826693546279,,,,
ADM,99.7109375,12763.0,O2,DN,-769.9341236203704,,,,
ADM,99.7109375,12763.0,T3,DN,-510.3539033428888,,,,
ADM,99.7109375,12763.0,T6,DN,-455.59536450597585,,,,
ADM,99.71875,12764.0,F3,UP,523.0583179300459,,,,
ADM,99.71875,12764.0,O1,DN,-909.5494737535587,,,,
ADM,99.71875,12764.0,P3,DN,-427.34171071334,,,,
ADM,99.71875,12764.0,P4,DN,-461.4421000977798,,,,
ADM,99.71875,12764.0,Pz,DN,-578.4808134145314,,,,
ADM,99.71875,12764.0,T5,DN,-638.2980243325354,,,,
ADM,99.7265625,12765.0,F4,UP,443.0467947900859,,,,
ADM,99.7265625,12765.0,Fp1,UP,539.4619771104843,,,,
ADM,99.734375,12766.0,F7,DN,-1035.5825805884858,,,,
ADM,99.734375,12766.0,T3,UP,451.68507641977635,,,,
ADM,99.734375,12766.0,T4,DN,-403.6855074583376,,,,
ADM,99.7421875,12767.0,C3,UP,770.5118441698002,,,,
ADM,99.7421875,12767.0,Cz,UP,405.8501804827826,,,,
ADM,99.7421875,12767.0,Fz,DN,-498.8469374979711,,,,
ADM,99.75,12768.0,C4,DN,-405.52714210729556,,,,
ADM,99.7578125,12769.0,F7,UP,847.9528522855502,,,,
ADM,99.7734375,12771.0,F8,UP,440.3111978826763,,,,
ADM,99.7734375,12771.0,Fz,UP,438.4612155527918,,,,
ADM,99.7734375,12771.0,T6,DN,-427.4825809951218,,,,
ADM,99.78125,12772.0,Fp2,UP,454.7962535314063,,,,
ADM,99.7890625,12773.0,O1,UP,578.487014827495,,,,
ADM,99.7890625,12773.0,P3,UP,508.15904941444325,,,,
ADM,99.7890625,12773.0,T5,UP,601.3256528194423,,,,
ADM,99.796875,12774.0,C3,DN,-474.0381820000578,,,,
ADM,99.796875,12774.0,F3,DN,-567.5700127962141,,,,
ADM,99.796875,12774.0,F4,DN,-476.9817513121746,,,,
ADM,99.796875,12774.0,Fp1,DN,-408.18788975476417,,,,
ADM,99.796875,12774.0,Pz,UP,613.5914025777626,,,,
ADM,99.8046875,12775.0,F7,DN,-701.979437788314,,,,
ADM,99.8046875,12775.0,Fp2,DN,-688.2437529451189,,,,
ADM,99.8046875,12775.0,Fz,DN,-591.916268319143,,,,
ADM,99.8125,12776.0,O1,UP,640.2784187630882,,,,
ADM,99.8125,12776.0,P3,UP,473.350744369995,,,,
ADM,99.8125,12776.0,P4,UP,476.6603645459228,,,,
ADM,99.8125,12776.0,T5,UP,744.9021940399833,,,,
ADM,99.8203125,12777.0,F3,DN,-526.0106236347797,,,,
ADM,99.8203125,12777.0,Fp1,DN,-658.7110002241651,,,,
ADM,99.8203125,12777.0,O2,UP,603.1601331984837,,,,
ADM,99.8203125,12777.0,Pz,UP,484.0443860026448,,,,
ADM,99.8203125,12777.0,T6,UP,476.8543862926967,,,,
ADM,99.828125,12778.0,F4,DN,-550.0045474687437,,,,
ADM,99.828125,12778.0,F7,DN,-543.0966039571714,,,,
ADM,99.828125,12778.0,Fp2,DN,-576.4677472236052,,,,
ADM,99.828125,12778.0,Fz,DN,-416.6850133946433,,,,
ADM,99.8359375,12779.0,Cz,DN,-493.12047814702845,,,,
ADM,99.8359375,12779.0,O1,UP,613.1773283318718,,,,
ADM,99.8359375,12779.0,T5,UP,512.0585817844004,,,,
ADM,99.84375,12780.0,C3,DN,-425.0713800994776,,,,
ADM,99.84375,12780.0,F3,DN,-403.5303366918294,,,,
ADM,99.84375,12780.0,Fp1,DN,-430.2486381370159,,,,
ADM,99.84375,12780.0,P3,UP,436.0032761216044,,,,
ADM,99.84375,12780.0,T4,UP,406.02382486721075,,,,
ADM,99.859375,12782.0,F7,DN,-411.4927185396208,,,,
ADM,99.859375,12782.0,O2,UP,401.5144282471483,,,,
ADM,99.859375,12782.0,T6,UP,451.2597659493515,,,,
ADM,99.90625,12788.0,C4,UP,410.64229491232385,,,,
ADM,99.90625,12788.0,Cz,UP,412.9967964622065,,,,
ADM,99.90625,12788.0,Fz,UP,420.13368534399973,,,,
ADM,99.90625,12788.0,P3,DN,-430.7248056044631,,,,
ADM,99.90625,12788.0,T5,DN,-652.445592227239,,,,
ADM,99.9140625,12789.0,O1,DN,-573.4056709717596,,,,
ADM,99.921875,12790.0,F3,UP,485.52973935101613,,,,
ADM,99.921875,12790.0,O2,DN,-410.30926096781525,,,,
ADM,99.9296875,12791.0,F4,UP,469.58042545441623,,,,
ADM,99.9296875,12791.0,Fp2,UP,520.234035533953,,,,
ADM,99.9375,12792.0,F8,DN,-471.2077069089299,,,,
ADM,99.9375,12792.0,T5,DN,-460.6284474200225,,,,
ADM,99.9453125,12793.0,Fp1,UP,460.42056685689346,,,,
ADM,99.9453125,12793.0,O1,DN,-479.0162899346031,,,,
ADM,99.953125,12794.0,Fz,UP,438.2869106084582,,,,
ADM,99.953125,12794.0,P3,DN,-402.0797171075094,,,,
ADM,99.9609375,12795.0,Fp2,UP,473.1686797890419,,,,
ADM,99.96875,12796.0,F3,UP,561.5625834374796,,,,
ADM,99.96875,12796.0,F4,UP,578.9474730228046,,,,
ADM,99.96875,12796.0,F7,UP,483.99377921836003,,,,
ADM,99.96875,12796.0,Pz,DN,-455.5137112230276,,,,
ADM,99.96875,12796.0,T3,DN,-493.06780835617735,,,,
ADM,99.96875,12796.0,T5,DN,-501.6540491870442,,,,
ADM,99.96875,12796.0,T6,DN,-582.6744902841784,,,,
ADM,99.9765625,12797.0,C3,UP,565.3472285433218,,,,
ADM,99.9765625,12797.0,Fz,UP,615.3797252420811,,,,
ADM,99.9765625,12797.0,O1,DN,-635.405797089179,,,,
ADM,99.9765625,12797.0,O2,DN,-453.12561751549134,,,,
ADM,99.9765625,12797.0,P4,DN,-588.3814523589508,,,,
ADM,99.9765625,12797.0,T4,DN,-408.32268325457073,,,,
ADM,99.984375,12798.0,Fp1,UP,993.0615426878061,,,,
ADM,99.984375,12798.0,Fp2,UP,648.4351954961467,,,,
ADM,99.984375,12798.0,P3,DN,-721.0048743080208,,,,
ADM,99.9921875,12799.0,F3,UP,832.2471165355021,,,,
ADM,99.9921875,12799.0,F7,UP,1207.5392896335386,,,,
ADM,99.9921875,12799.0,F8,DN,-472.7867784623299,,,,
ADM,99.9921875,12799.0,Pz,DN,-1005.8089548286612,,,,
ADM,99.9921875,12799.0,T5,DN,-777.7449737006539,,,,
ADM,100.0,12800.0,O1,DN,-421.18754195043977,,,,
ADM,100.0078125,12801.0,C4,DN,-456.83906917165666,,,,
ADM,100.015625,12802.0,F3,DN,-434.2993772756504,,,,
ADM,100.015625,12802.0,F7,DN,-607.7726620995045,,,,
ADM,100.015625,12802.0,F8,UP,452.3712017228618,,,,
ADM,100.015625,12802.0,T5,UP,717.3824993395444,,,,
ADM,100.015625,12802.0,T6,DN,-541.1820389603917,,,,
ADM,100.0234375,12803.0,O1,UP,597.8208675586709,,,,
ADM,100.03125,12804.0,O2,DN,-419.59971801555076,,,,
ADM,100.0390625,12805.0,C3,UP,440.44150155303606,,,,
ADM,100.0390625,12805.0,F7,UP,504.90275597408,,,,
ADM,100.046875,12806.0,Fp1,UP,522.8245532769033,,,,
ADM,100.046875,12806.0,O1,DN,-461.61207172230985,,,,
ADM,100.046875,12806.0,T5,DN,-452.2930067447004,,,,
ADM,100.0625,12808.0,Pz,UP,446.7906203171482,,,,
ADM,100.0703125,12809.0,F8,DN,-559.9089934456124,,,,
ADM,100.0703125,12809.0,Fp2,DN,-645.0089573426833,,,,
ADM,100.0703125,12809.0,Fz,DN,-835.9602407626471,,,,
ADM,100.0703125,12809.0,O1,UP,635.1805551065969,,,,
ADM,100.0703125,12809.0,P3,UP,640.3953521305476,,,,
ADM,100.0703125,12809.0,T5,UP,684.1880002739879,,,,
ADM,100.078125,12810.0,F3,DN,-501.46574345768494,,,,
ADM,100.078125,12810.0,F4,DN,-657.3613567752524,,,,
ADM,100.0859375,12811.0,F7,DN,-508.82454672851287,,,,
ADM,100.0859375,12811.0,Fp1,DN,-647.8033704036961,,,,
ADM,100.0859375,12811.0,O2,UP,427.8799849335383,,,,
ADM,100.0859375,12811.0,Pz,UP,575.8424429362359,,,,
ADM,100.09375,12812.0,Fp2,DN,-658.9220747744773,,,,
ADM,100.09375,12812.0,Fz,DN,-417.3253488337914,,,,
ADM,100.09375,12812.0,O1,UP,915.89066953037,,,,
ADM,100.09375,12812.0,P3,UP,651.0806825079577,,,,
ADM,100.09375,12812.0,T3,UP,493.8111374314183,,,,
ADM,100.09375,12812.0,T5,UP,875.1804863134553,,,,
ADM,100.1015625,12813.0,C3,DN,-463.84670213062424,,,,
ADM,100.1015625,12813.0,F3,DN,-554.9566589662955,,,,
ADM,100.109375,12814.0,F4,DN,-480.6445344003786,,,,
ADM,100.109375,12814.0,F7,DN,-580.4308082317388,,,,
ADM,100.109375,12814.0,Fp1,DN,-712.3643869683818,,,,
ADM,100.109375,12814.0,P4,UP,430.95674646594966,,,,
ADM,100.109375,12814.0,Pz,UP,419.3892107762077,,,,
ADM,100.109375,12814.0,T6,UP,504.20164624699,,,,
ADM,100.1171875,12815.0,O1,UP,551.7052585900582,,,,
ADM,100.1171875,12815.0,O2,UP,436.203736834326,,,,
ADM,100.1171875,12815.0,T5,UP,540.9220746351007,,,,
ADM,100.125,12816.0,Fp2,DN,-536.4128905779576,,,,
ADM,100.125,12816.0,Fz,DN,-419.32322999808827,,,,
ADM,100.1484375,12819.0,Pz,UP,469.50307879402015,,,,
ADM,100.15625,12820.0,C4,UP,401.7712283098866,,,,
ADM,100.15625,12820.0,P4,UP,410.41227750748027,,,,
ADM,100.15625,12820.0,T6,UP,448.13592741198335,,,,
ADM,100.171875,12822.0,T5,DN,-530.0337471190013,,,,
ADM,100.1796875,12823.0,O1,DN,-506.0526457207064,,,,
ADM,100.1875,12824.0,C3,DN,-420.889353755196,,,,
ADM,100.1875,12824.0,Fz,UP,436.83046015698784,,,,
ADM,100.203125,12826.0,T3,DN,-416.0318818096787,,,,
ADM,100.203125,12826.0,T5,DN,-543.196243228981,,,,
ADM,100.2109375,12827.0,Fp2,UP,546.761624870017,,,,
ADM,100.2109375,12827.0,P3,DN,-482.27735724747674,,,,
ADM,100.2109375,12827.0,Pz,DN,-487.0072009084726,,,,
ADM,100.21875,12828.0,F3,UP,473.3639207892752,,,,
ADM,100.21875,12828.0,F4,UP,489.53657639575727,,,,
ADM,100.21875,12828.0,O1,DN,-558.7927984486605,,,,
ADM,100.2265625,12829.0,F8,UP,489.6478823687811,,,,
ADM,100.2265625,12829.0,Fp1,UP,426.7206979268526,,,,
ADM,100.2265625,12829.0,Fz,UP,469.11528438559014,,,,
ADM,100.2265625,12829.0,P4,DN,-409.2941763445782,,,,
ADM,100.234375,12830.0,T5,DN,-467.0692357894274,,,,
ADM,100.2421875,12831.0,Fp2,UP,497.4739049224139,,,,
ADM,100.2578125,12833.0,Cz,DN,-435.75768014255647,,,,
